ID,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
4701,42085,87820,118090,118091,117920,118568,168570,19721,118570
4702,77295,5742,117961,118327,120559,118685,279443,308574,118687
4703,39264,55643,118256,118257,117945,118995,118806,292795,118997
4704,79326,27147,117961,118343,122299,120172,121350,290919,120173
4705,23921,53081,117961,118343,119598,119433,133686,118424,119435
4706,75952,2270,117961,118413,277693,118777,279443,308574,118779
4707,15064,50806,117961,118446,119961,118054,120325,117887,118055
4708,73815,70788,118315,118463,118522,123651,121927,118467,123652
4709,84797,17214,117961,118225,120535,123067,169986,118398,123068
4710,4675,5509,117961,118343,123454,118685,120316,308574,118687
4711,14354,54986,117935,117936,117878,117879,117879,19721,117880
4712,14570,58681,118084,118085,117912,117879,117886,19721,117880
4713,14354,25039,117926,117927,117884,117879,117886,19721,117880
4714,74044,31370,118212,118213,118360,123670,123670,121916,123672
4715,33249,4953,117961,118343,123476,120006,294485,118424,120008
4716,38708,50318,117959,117960,117912,117885,117913,117887,117888
4717,7543,76568,117961,118386,118522,118321,117906,290919,118322
4718,6026,58454,117978,117979,118810,120033,275613,19793,120035
4719,32642,51733,119280,119281,117945,126684,193644,292795,126685
4720,4675,7030,118212,118213,123201,117905,117906,290919,117908
4721,36480,40381,118573,118574,117945,280788,280788,292795,119082
4722,43468,15459,118169,118170,118179,117946,194400,292795,117948
4723,20897,6831,117961,117969,6725,125687,132370,6725,125689
4724,45649,14561,118095,118096,117941,117879,117897,19721,117880
4725,45904,16641,117961,118343,121747,120006,311622,118424,120008
4726,79092,6227,117961,118343,120722,118321,117906,290919,118322
4727,74867,13781,117961,118386,121961,120516,123107,120518,120519
4728,32006,6876,117961,118300,125178,120632,144332,118131,120634
4729,16798,17835,117961,118225,118403,118451,141500,118453,118454
4730,20733,12510,118192,118193,117895,124313,150968,120134,124315
4731,36480,2991,117961,118343,118700,118784,117906,290919,118786
4732,4675,6454,117961,118343,118856,117905,240983,290919,117908
4733,25322,47104,117890,117891,117878,118568,117899,19721,118570
4734,40257,7021,117961,118300,118783,118784,287626,290919,118786
4735,20271,56767,117916,117917,117884,117885,117913,117887,117888
4736,27589,7703,117943,117944,117945,118274,129282,292795,118276
4737,32270,17244,117961,118052,120398,120006,311622,118424,120008
4738,75078,71189,117961,118386,121883,119962,131188,118205,119964
4739,3853,8343,119301,119302,119303,118321,117906,290919,118322
4740,20299,1940,117929,117940,117941,118568,247429,19721,118570
4741,37737,118151,118079,118080,117878,118370,118371,118372,118373
4742,15715,46657,118573,118574,117945,280788,280788,292795,119082
4743,43302,7477,119301,119302,119303,118321,117906,290919,118322
4744,6723,2631,117961,118327,120624,118321,117906,290919,118322
4745,20299,25762,118006,118007,118008,117885,117886,117887,117888
4746,45801,7539,117961,118343,119987,117905,117906,290919,117908
4747,34037,21303,117961,118300,119890,307024,152866,118331,118332
4748,40456,1915,117961,118300,119181,149228,149229,118643,149230
4749,4675,4718,117961,118446,120317,117905,117906,290919,117908
4750,18394,810,117961,118300,123719,117905,117906,290919,117908
4751,76880,1614,117961,118327,118507,129909,185973,118453,129911
4752,41992,69337,120140,120141,118492,118274,220988,292795,118276
4753,41594,32242,117961,118327,253965,119849,282370,118638,119851
4754,20281,90027,117916,118150,118599,179731,123808,117887,117973
4755,38992,2855,118169,118170,119262,117946,125711,292795,117948
4756,43714,18686,117961,118386,128823,118784,118785,290919,118786
4757,43338,6997,117961,118343,119945,117905,117906,290919,117908
4758,39600,22819,117961,118225,119136,120001,239935,118474,120003
4759,36957,15459,118169,118170,118575,117946,125297,292795,117948
4760,34583,1447,117961,118343,120722,120690,120690,290919,120692
4761,32993,8221,119062,119091,143531,117905,118036,290919,117908
4762,36463,4361,118573,118574,117945,117946,139383,292795,117948
4763,15064,3878,117961,118327,119830,118054,124424,117887,118055
4764,80772,88570,117961,118413,120370,117905,117906,290919,117908
4765,3853,8094,117961,118343,119142,117905,117906,290919,117908
4766,42898,3838,117961,118225,119924,118321,118448,290919,118322
4767,27317,49440,117961,118300,118631,118054,118054,117887,118055
4768,16022,2683,117887,118178,119796,121915,225598,121916,121917
4769,25816,6047,117961,118413,120370,118321,117906,290919,118322
4770,23096,17420,118212,118213,119136,118043,118043,270488,118046
4771,33149,6843,117961,117969,6725,125687,259130,6725,125689
4772,42085,2594,117961,118300,123472,118784,117906,290919,118786
4773,15716,2683,118555,118178,119796,121915,225598,121916,121917
4774,25753,5666,122880,122974,117945,117946,149568,292795,117948
4775,17805,20818,119062,119063,124211,118321,117906,290919,118322
4776,3719,41786,117961,118386,129128,118636,126747,118638,118639
4777,20293,48656,117926,117927,117884,117879,117886,19721,117880
4778,39339,310697,117961,118343,118856,117905,117906,290919,117908
4779,17249,4953,117961,118343,119598,120344,310997,118424,120346
4780,4675,1505,117961,118327,4674,117905,117906,290919,117908
4781,75514,7081,117961,118225,119924,118685,120316,308574,118687
4782,4675,724,117961,118300,119195,117905,117906,290919,117908
4783,80840,6285,117961,118300,132427,118321,117906,290919,118322
4784,39332,71171,117961,118386,123844,118321,117906,290919,118322
4785,33146,1728,117961,118327,118507,121527,128634,118398,121529
4786,4605,8074,117961,118300,119181,117905,240983,290919,117908
4787,77500,7459,5110,117954,122672,118685,223708,308574,118687
4788,5173,5242,117961,118052,120671,120357,120065,118424,120359
4789,77255,8487,117961,118327,118320,117905,117906,290919,117908
4790,37774,17669,117961,118300,118514,118321,240983,290919,118322
4791,74310,25329,118212,118213,124449,119849,164945,118638,119851
4792,74431,7424,5110,117954,122672,118777,306530,308574,118779
4793,108817,7578,117961,118343,120722,118784,121873,290919,118786
4794,18221,1038,117935,117936,117878,119502,117913,117887,119503
4795,17249,5085,117961,118300,118395,123067,300044,118398,123068
4796,23843,6982,117961,118300,118783,118784,213944,290919,118786
4797,42508,49646,119691,119692,118635,187168,118406,119695,187169
4798,40864,4398,117980,117981,118246,118890,311441,118398,118892
4799,6977,14952,117961,117962,119223,118259,125889,290919,118261
4800,44746,3526,117961,118225,120323,119093,121698,119095,119096
4801,31994,5464,117916,119623,118403,118321,117906,290919,118322
4802,76873,50952,117961,118327,118929,118259,120721,290919,118261
4803,13878,22353,118138,118139,117884,117879,117886,19721,117880
4804,74916,25900,119134,119135,119136,119137,254340,118474,119139
4805,88397,7067,117961,118225,118403,118321,240983,290919,118322
4806,31441,5115,117961,118300,118631,119587,176829,118704,119589
4807,17308,17640,117961,118386,118881,119962,168365,118205,119964
4808,80476,49574,117961,118327,118391,120773,118959,118960,120774
4809,80313,15061,91261,118026,119507,118321,117906,290919,118322
4810,100976,5697,117961,118386,118692,117905,240983,290919,117908
4811,79981,16830,117961,118327,119830,120773,118959,118960,120774
4812,79342,23224,117961,118225,120535,118396,147037,118398,118399
4813,79092,4341,117961,118300,118957,118784,240983,290919,118786
4814,77207,51791,117961,119256,120943,118995,280788,292795,118997
4815,25287,71189,117961,118386,121883,118318,168365,118205,118319
4816,4675,14839,138798,138799,120539,120952,130134,118453,120954
4817,43027,2014,117961,117962,19666,118368,129597,117887,118486
4818,40630,52105,118595,118596,81476,118422,149098,118424,118425
4819,45790,50040,117961,118327,118391,118321,117906,290919,118322
4820,4675,8147,117961,118327,145424,118321,117906,290919,118322
4821,42313,745,117961,118300,118437,118451,130134,118453,118454
4822,41276,50976,117961,118413,119968,118784,117906,290919,118786
4823,17308,101792,117961,117962,120677,118054,120238,117887,118055
4824,23722,7020,118169,118170,121716,120611,136293,249618,120613
4825,77213,1080,117961,118327,118378,118451,151171,118453,118454
4826,43122,5742,117961,118327,120559,118685,279443,308574,118687
4827,20231,15464,119280,119281,117945,117946,150197,292795,117948
4828,34542,54303,117961,118327,118492,118747,125738,118453,118749
4829,74001,50428,118090,118091,117912,117885,117913,117887,117888
4830,74310,6225,117961,118343,118437,117905,117906,290919,117908
4831,16022,13820,117961,118343,119796,119849,219966,118638,119851
4832,4675,6083,117961,117962,122224,117905,240983,290919,117908
4833,73815,18438,119170,119171,126745,119172,174398,118467,119174
4834,34817,25618,117961,118327,118320,118641,150275,118643,118644
4835,35540,61026,117929,117940,117941,117885,117913,117887,117888
4836,72201,54303,117961,118327,118492,119949,125738,290919,119951
4837,52684,90027,117916,118150,118599,179731,123808,117887,117973
4838,31925,3707,117961,118446,118684,124305,124306,118762,124307
4839,4675,14785,117961,118327,120318,117905,117906,290919,117908
4840,76565,16642,117961,118300,121176,118784,118785,290919,118786
4841,74239,4734,118887,118888,118825,120344,158101,118424,120346
4842,36746,50185,118216,118587,117884,118568,281735,19721,118570
4843,34160,79111,117961,118343,120291,118293,118302,118295,118296
4844,13878,25766,118006,118007,118008,118568,122240,19721,118570
4845,95324,3753,117961,118300,118360,118636,310589,118638,118639
4846,1020,118151,118079,118080,117878,117879,242253,19721,117880
4847,58678,3225,117961,118327,118929,118259,118260,290919,118261
4848,80918,3973,118887,118888,118631,120789,309694,118424,120791
4849,75078,112659,118315,118463,123656,118321,117906,290919,118322
4850,74978,72493,118079,118080,117878,117879,118177,19721,117880
4851,16018,8074,117961,118300,119195,117905,117906,290919,117908
4852,21432,6199,117961,118225,120663,117905,117906,290919,117908
4853,42093,20560,117876,117877,117878,117879,117879,19721,117880
4854,1020,32,117961,118343,118514,117905,117906,290919,117908
4855,5342,4719,119134,119135,118911,118293,118302,118295,118296
4856,18231,2781,117961,118300,118783,128230,302830,4673,128231
4857,39262,49696,117961,118052,120096,117905,117906,290919,117908
4858,20279,77372,117916,118150,117912,117885,117913,117887,117888
4859,45828,2113,117951,117952,117920,118568,117897,19721,118570
4860,52699,14839,138798,138799,120539,118321,117906,290919,118322
4861,35498,5001,117961,118343,118911,118826,257115,118424,118828
4862,45652,54618,117961,118052,118992,118321,117906,290919,118322
4863,73815,28481,118315,118316,140453,129229,187845,119788,129231
4864,36731,25765,118006,118007,117941,117879,122240,19721,117880
4865,79616,7578,117961,118343,120722,118321,117906,290919,118322
4866,4675,5490,117961,117962,5488,120618,304465,118643,120619
4867,32270,4993,117961,118343,118979,118826,134537,118424,118828
4868,917,3120,117961,118300,120312,118792,120314,118424,118794
4869,15720,124925,117961,118225,122273,118784,147114,290919,118786
4870,43395,15644,118752,118753,117945,280788,280788,292795,119082
4871,73050,5244,117961,118343,119598,118321,240983,290919,118322
4872,4675,8430,117961,118225,118403,117905,117906,290919,117908
4873,23961,16101,119134,119135,118970,118396,305245,118398,118399
4874,108216,59043,117961,118343,118514,117905,117906,290919,117908
4875,80453,8195,117961,118343,120270,138019,138020,120518,138021
4876,75834,52734,118290,118291,118660,118293,118294,118295,118296
4877,80459,2518,117961,118300,19772,118777,164026,308574,118779
4878,75052,18213,117961,118386,118746,118747,160002,118453,118749
4879,37951,65507,118000,118001,119181,117905,117906,290919,117908
4880,41649,78164,118990,118991,118992,117905,120828,290919,117908
4881,80473,51342,117961,118343,118609,120097,174445,270488,120099
4882,78833,54684,117961,117962,118910,118685,137802,308574,118687
4883,33147,125466,117902,117903,120171,121015,160460,119006,121017
4884,74508,17561,91261,118026,118202,118259,118260,290919,118261
4885,72168,5330,117961,118052,118867,118685,279443,308574,118687
4886,43876,50475,118079,118080,117878,117879,118177,19721,117880
4887,39883,17451,117961,118052,126137,126138,255117,124136,126140
4888,26431,55982,117983,117984,117878,118568,292195,19721,118570
4889,14570,27644,117993,117994,117895,117896,117913,117887,117898
4890,78560,46118,117961,118327,120171,118054,118054,117887,118055
4891,30628,6217,117961,118327,118328,119172,121927,118467,119174
4892,36674,11523,118106,118107,117884,118568,145206,19721,118570
4893,16191,7629,117961,118327,120383,117905,290919,290919,117908
4894,80905,4712,117961,118343,118395,123067,269406,118398,123068
4895,20275,7455,117961,118343,118833,118784,129054,290919,118786
4896,23181,5882,117876,117877,117878,117879,117879,19721,117880
4897,105471,49574,117961,118327,118391,117905,117906,290919,117908
4898,278393,108112,117961,117969,118970,120647,121659,118398,120649
4899,19399,13179,117918,117919,117884,117885,117913,117887,117888
4900,36250,41786,117961,118386,129128,118636,126747,118638,118639
4901,40190,1249,117961,117962,118910,117905,240983,290919,117908
4902,3130,3245,117961,118300,121216,119743,132775,3130,119745
4903,37007,5511,117961,118386,120361,117905,117906,290919,117908
4904,34886,55805,117961,118343,118856,118685,122058,308574,118687
4905,80809,4590,117961,118343,118395,123067,269406,118398,123068
4906,40456,16974,117961,118300,119181,118321,117906,290919,118322
4907,35498,3722,117961,118300,120059,118636,124718,118638,118639
4908,38726,58465,118602,118603,118008,118568,118568,19721,118570
4909,79092,18236,117961,118052,120304,118523,311622,118331,118525
4910,108115,189,117961,118413,121639,118321,117906,290919,118322
4911,23921,17612,117961,118343,119598,120006,310997,118424,120008
4912,20897,8516,117961,118386,118733,169634,235935,118736,169635
4913,81458,23225,117961,118300,119984,120647,311441,118398,120649
4914,53101,4474,117961,118446,119064,118321,240983,290919,118322
4915,42383,13912,117935,117936,117878,118568,118568,19721,118570
4916,25628,50134,119301,119302,119303,118784,118785,290919,118786
4917,14570,84718,117961,118225,121716,120611,221283,249618,120613
4918,34982,15887,117961,118052,120356,126516,300136,118612,126518
4919,19823,19760,117961,117962,118352,118321,117906,290919,118322
4920,3853,7454,117961,118413,122007,118784,121873,290919,118786
4921,25812,61247,117910,117911,117920,119192,119193,119184,119194
4922,1020,121925,117961,118327,118933,118321,117906,290919,118322
4923,1020,197,117961,118413,118414,118784,240983,290919,118786
4924,42972,17322,117961,118052,119243,118054,118054,117887,118055
4925,1003,16687,119134,119135,124449,307024,282370,118331,118332
4926,40630,56680,118079,118080,117878,117879,117913,19721,117880
4927,45380,8242,117961,117962,119223,118641,306399,118643,118644
